CUSTOMER_ID|CARD_ID|OPENING_DATE|EXPIRY_DATE|CLOSING_DATE|CLOSING_REASON
"C104265"|"PC10020437"|2005-07-24|2013-09-30||""
"C104264"|"PC10020438"|2009-03-21|2014-03-31||""
"C104263"|"PC10020439"|2007-08-07|2014-08-31||""
"C104262"|"PC10020440"|2003-08-07|2014-08-31||""
"C104261"|"PC10020441"|2008-11-08|2015-11-30||""
"C104260"|"PC10020442"|2008-06-22|2015-06-30||""
"C104259"|"PC10020443"|1999-09-29|2014-11-30||""
"C104258"|"PC10020444"|2007-10-19|2016-05-31||""
"C104257"|"PC10020445"|2006-03-15|2015-03-31||""
"C104256"|"PC10020446"|2004-01-09|2013-11-30||""
"C104255"|"PC10020447"|2003-07-15|2014-07-31||""
"C104254"|"PC10020448"|2009-06-21|2016-06-30||""
"C104253"|"PC10020449"|2009-12-05|2013-12-31||""
"C104252"|"PC10020450"|2010-09-17|2014-09-30||""
"C104251"|"PC10020451"|2002-07-20|2016-07-31||""
"C104250"|"PC10020452"|2010-07-15|2014-07-31||""
"C104249"|"PC10020453"|2003-11-05|2014-11-30||""
"C104248"|"PC10020454"|2009-04-18|2016-04-30||""
"C104247"|"PC10020455"|2008-04-25|2015-01-31||""
"C104246"|"PC10020456"|2006-12-20|2013-12-31||""
"C104245"|"PC10020457"|2007-02-28|2014-02-28||""
"C104244"|"PC10020458"|2006-11-12|2013-11-30||""
"C104244"|"PC10020459"|2006-11-12|2013-11-30||""
"C104243"|"PC10020460"|2004-05-21|2014-04-30|2013-06-04|"VOL_CHURN"
"C104242"|"PC10020461"|2009-09-12|2013-09-30||""
"C104241"|"PC10020462"|2005-07-30|2014-07-31|2013-04-23|""
"C104240"|"PC10020463"|2005-06-09|2015-04-30||""
"C104239"|"PC10020464"|2004-10-16|2013-10-31||""
"C104238"|"PC10020465"|2009-07-03|2016-07-31|2013-05-22|"VOL_CHURN"
"C104237"|"PC10020466"|2010-03-17|2014-03-31||""
"C104236"|"PC10020467"|1998-05-14|2014-05-31||""
"C104235"|"PC10020468"|2005-04-03|2013-10-31|2012-10-30|""
"C104234"|"PC10020469"|2010-05-28|2014-05-31||""
"C104233"|"PC10020470"|2011-11-12|2013-11-30||""
"C104232"|"PC10020471"|2011-11-10|2015-11-30||""
"C104231"|"PC10020472"|2005-08-27|2014-08-31||""
"C104230"|"PC10020473"|2007-08-04|2014-08-31||""
"C104229"|"PC10020474"|2009-10-14|2013-10-31||""
"C104228"|"PC10020475"|2011-10-22|2015-10-31||""
"C104227"|"PC10020476"|2010-09-18|2014-11-30||""
"C104226"|"PC10020477"|2007-12-27|2014-12-31||""
"C104225"|"PC10020478"|2004-07-31|2013-07-31||""
"C104225"|"PC10020479"|2004-06-10|2014-04-30||""
"C104224"|"PC10020480"|2005-07-07|2014-07-31||""
"C104223"|"PC10020481"|1997-11-28|2014-02-28||""
"C104222"|"PC10020482"|2003-12-23|2014-04-30||""
"C104221"|"PC10020483"|2012-02-23|2016-02-28||""
"C104220"|"PC10020484"|2001-09-20|2014-09-30||""
"C104219"|"PC10020485"|2006-02-15|||""
"C104218"|"PC10020486"|2007-08-10|2014-08-31||""
"C104217"|"PC10020487"|2007-11-20|2014-11-30||""
"C104216"|"PC10020488"|2007-09-15|2016-01-31||""
"C104215"|"PC10020489"|2008-10-05|2015-10-31|2013-06-05|"VOL_CHURN"
"C104214"|"PC10020490"|2005-08-03|2014-08-31||""
"C104213"|"PC10020491"|2011-10-21|2015-10-31||""
"C104212"|"PC10020492"|2010-10-20|2014-10-31||""
"C104211"|"PC10020493"|2003-09-25|2013-12-31|2013-03-16|""
"C104210"|"PC10020494"|2001-11-14|2014-11-30|2013-06-09|"VOL_CHURN"
"C104209"|"PC10020495"|2005-06-03|2014-06-30||""
"C104209"|"PC10020496"|2004-02-05|2014-02-28||""
"C104208"|"PC10020497"|2002-05-08|2014-05-31|2013-03-23|"VOL_CHURN"
"C104207"|"PC10020498"|2006-06-23|2016-06-30||""
"C104206"|"PC10020499"|2007-07-19|2016-02-28||""
"C104205"|"PC10020500"|2008-02-09|||""
"C104204"|"PC10020501"|2009-09-16|2013-09-30||""
"C104204"|"PC10020502"|2001-08-01|2015-06-30||""
"C104203"|"PC10020503"|2005-12-10|2014-12-31||""
"C104202"|"PC10020504"|2006-08-02|2013-08-31||""
"C104201"|"PC10020505"|2005-08-06|2014-08-31||""
"C104200"|"PC10020506"|2010-07-03|2014-07-31|2013-04-28|"VOL_CHURN"
"C104199"|"PC10020507"|2006-06-24|2016-06-30||""
"C104198"|"PC10020508"|2001-07-29|2014-08-31||""
"C104197"|"PC10020509"|2002-04-07|2014-06-30||""
"C104196"|"PC10020510"|1996-10-19|2015-10-31||""
"C104195"|"PC10020511"|2011-05-18|2015-05-31||""
"C104194"|"PC10020512"|2010-09-23|2014-09-30||""
"C104193"|"PC10020513"|2003-07-29|2014-07-31|2013-03-13|"VOL_CHURN"
"C104192"|"PC10020514"|2008-11-21|2015-11-30||""
"C104192"|"PC10020515"|2004-09-24|2013-09-30||""
"C104191"|"PC10020516"|2008-07-20|2015-07-31||""
"C104190"|"PC10020517"|2010-11-12|2014-11-30||""
"C104189"|"PC10020518"|2008-09-10|2013-09-30||""
"C104188"|"PC10020519"|2005-06-26|2014-06-30|2013-06-04|"VOL_CHURN"
"C104187"|"PC10020520"|2009-07-09|2016-07-31||""
"C104186"|"PC10020521"|2003-10-31|2014-10-31||""
"C104185"|"PC10020522"|2006-11-08|2013-11-30||""
"C104184"|"PC10020523"|2007-02-08|2014-02-28||""
"C104183"|"PC10020524"|2010-10-23|2014-10-31||""
"C104183"|"PC10020525"|2002-08-10|2015-11-30||""
"C104182"|"PC10020526"|2007-04-26|2014-04-30||""
"C104181"|"PC10020527"|2003-01-08|2014-11-30|2013-05-01|"VOL_CHURN"
"C104180"|"PC10020528"|2007-09-08|2014-09-30||""
"C104179"|"PC10020529"|2008-09-13|2015-09-30||""
"C104178"|"PC10020530"|2004-10-10|2013-10-31||""
"C104177"|"PC10020531"|2010-08-12|2014-09-30||""
"C104176"|"PC10020532"|2008-11-07|2015-11-30|2013-06-12|"VOL_CHURN"
"C104175"|"PC10020533"|2010-07-25|2014-07-31||""
"C104174"|"PC10020534"|2002-12-04|2013-12-31||""
"C104173"|"PC10020535"|2010-10-15|2014-10-31||""
"C104172"|"PC10020536"|2007-12-08|2014-12-31||""
"C104171"|"PC10020537"|2001-01-28|2014-01-31||""
"C104170"|"PC10020538"|2005-11-17|2014-11-30||""
"C104169"|"PC10020539"|2003-12-27|2014-12-31||""
"C104168"|"PC10020540"|2008-10-04|2015-10-31||""
"C104167"|"PC10020541"|2009-10-21|2013-10-31||""
"C104166"|"PC10020542"|2000-09-08|2013-09-30||""
"C104165"|"PC10020543"|2010-10-24|2014-10-31||""
"C104164"|"PC10020544"|2002-12-28|2016-05-31||""
"C104163"|"PC10020545"|2001-04-22|||""
"C104162"|"PC10020546"|2007-03-08|2015-03-31||""
"C104161"|"PC10020547"|2012-03-31|2016-03-31||""
"C104160"|"PC10020548"|2006-09-23|2013-09-30||""
"C104159"|"PC10020549"|2009-03-21|2014-03-31||""
"C104159"|"PC10020550"|2008-07-26|2016-01-31||""
"C104158"|"PC10020551"|2006-07-06|2016-07-31||""
"C104157"|"PC10020552"|2009-04-10|2016-04-30|2013-04-21|"VOL_CHURN"
"C104156"|"PC10020553"|2006-08-23|2013-08-31||""
"C104155"|"PC10020554"|2001-07-27|2014-07-31||""
"C104154"|"PC10020555"|2006-01-14|2015-12-31||""
"C104153"|"PC10020556"|2004-12-02|2016-04-30||""
"C104152"|"PC10020557"|2008-05-04|2015-05-31||""
"C104151"|"PC10020558"|2005-06-03|2014-06-30||""
"C104150"|"PC10020559"|2005-11-20|2014-11-30||""
"C104149"|"PC10020560"|2009-05-17|2014-05-31||""
"C104148"|"PC10020561"|2002-02-20|2014-10-31||""
"C104147"|"PC10020562"|2005-05-28|2015-03-31||""
"C104146"|"PC10020563"|2004-11-28|2013-11-30||""
"C104145"|"PC10020564"|2008-07-04|2016-06-30|2013-06-04|""
"C104144"|"PC10020565"|2007-06-13|2014-06-30||""
"C104143"|"PC10020566"|2009-12-09|2013-12-31||""
"C104142"|"PC10020567"|2009-01-15|2016-01-31||""
"C104141"|"PC10020568"|2005-03-19|2014-03-31||""
"C104140"|"PC10020569"|2009-05-22|2016-05-31||""
"C104139"|"PC10020570"|2004-11-24|2013-11-30||""
"C104138"|"PC10020571"|2005-12-04|2014-12-31||""
"C104137"|"PC10020572"|2002-10-02|2016-01-31||""
"C104136"|"PC10020573"|2011-09-20|2015-09-30||""
"C104135"|"PC10020574"|2006-02-04|2014-12-31||""
"C104134"|"PC10020575"|2011-07-16|2015-07-31||""
"C104133"|"PC10020576"|2007-06-29|2016-07-31||""
"C104132"|"PC10020577"|2006-11-10|2014-05-31||""
"C104131"|"PC10020578"|2009-07-24|2016-07-31||""
"C104130"|"PC10020579"|2005-11-20|2016-01-31||""
"C104130"|"PC10020580"|2005-11-20|2014-11-30||""
"C104129"|"PC10020581"|2011-08-16|2015-08-31||""
"C104128"|"PC10020582"|2012-01-11|2016-01-31||""
"C104127"|"PC10020583"|2006-09-06|2013-09-30||""
"C104126"|"PC10020584"|2008-04-02|2015-04-30|2013-04-05|"VOL_CHURN"
"C104125"|"PC10020585"|2010-07-16|2014-07-31||""
"C104124"|"PC10020586"|1999-03-10|2014-10-31||""
"C104123"|"PC10020587"|2004-07-31|2016-07-31||""
"C104122"|"PC10020588"|2011-05-12|2015-05-31||""
"C104121"|"PC10020589"|2010-02-19|2014-02-28||""
"C104120"|"PC10020590"|2002-04-19|2015-04-30||""
"C104119"|"PC10020591"|2010-05-12|2014-05-31||""
"C104118"|"PC10020592"|2007-06-28|2014-06-30||""
"C104117"|"PC10020593"|2007-07-05|2015-12-31||""
"C104116"|"PC10020594"|2011-01-05|2015-01-31||""
"C104115"|"PC10020595"|2002-06-28|2016-06-30||""
"C104114"|"PC10020596"|2006-10-05|2013-10-31||""
"C104113"|"PC10020597"|2005-11-05|2014-11-30||""
"C104112"|"PC10020598"|2009-10-23|2013-10-31||""
"C104111"|"PC10020599"|2005-06-16|2014-07-31||""
"C104110"|"PC10020600"|2004-05-13|2014-05-31||""
"C104109"|"PC10020601"|2010-06-26|2014-06-30||""
"C104108"|"PC10020602"|2002-04-05|2014-04-30||""
"C104107"|"PC10020603"|2007-05-18|2014-05-31||""
"C104106"|"PC10020604"|2012-01-20|2016-01-31||""
"C104105"|"PC10020605"|2007-07-26|2015-06-30||""
"C104104"|"PC10020606"|2004-07-16|2016-07-31||""
"C104103"|"PC10020607"|2006-07-07|2016-07-31||""
"C104102"|"PC10020608"|2005-07-13|2014-11-30||""
"C104101"|"PC10020609"|2011-09-20|2015-09-30||""
"C104101"|"PC10020610"|2009-06-06|2016-06-30||""
"C104100"|"PC10020611"|2006-07-02|2016-07-31||""
"C104099"|"PC10020612"|2005-09-18|2015-11-30||""
"C104098"|"PC10020613"|2005-08-19|2016-01-31||""
"C104097"|"PC10020614"|2010-03-17|2014-03-31||""
"C104096"|"PC10020615"|2007-12-13|2013-09-30||""
"C104095"|"PC10020616"|2008-06-29|2015-06-30||""
"C104094"|"PC10020617"|2010-12-15|2014-12-31|2013-02-05|"VOL_CHURN"
"C104093"|"PC10020618"|2005-09-28|2014-09-30||""
"C104092"|"PC10020619"|2004-06-20|2014-10-31||""
"C104091"|"PC10020620"|2010-09-18|2016-06-30||""
"C104090"|"PC10020621"|2007-05-09|2015-04-30||""
"C104089"|"PC10020622"|2009-09-24|2013-09-30||""
"C104088"|"PC10020623"|2005-12-10|2016-06-30||""
"C104087"|"PC10020624"|2003-04-05|2014-04-30||""
"C104086"|"PC10020625"|2007-06-28|2014-06-30||""
"C104085"|"PC10020626"|2009-03-21|2014-03-31||""
"C104084"|"PC10020627"|2012-03-02|2016-03-31||""
"C104083"|"PC10020628"|2005-05-22|2014-05-31||""
"C104082"|"PC10020629"|2011-05-07|2015-05-31||""
"C104081"|"PC10020630"|2003-02-27|2014-02-28||""
"C104080"|"PC10020631"|2007-08-02|2014-08-31||""
"C104079"|"PC10020632"|2006-04-28|2016-04-30||""
"C104078"|"PC10020633"|2005-07-31|2015-04-30||""
"C104077"|"PC10020634"|2004-03-19|2014-03-31||""
"C104076"|"PC10020635"|2007-07-27|2014-07-31||""
"C104076"|"PC10020636"|2005-08-27|2016-06-30||""
"C104075"|"PC10020637"|2002-11-28|2014-04-30|2013-05-28|"VOL_CHURN"
"C104074"|"PC10020638"|2004-07-01|2014-07-31||""
"C104073"|"PC10020639"|2009-01-15|2016-02-28||""
"C104072"|"PC10020640"|1999-06-25|2015-06-30||""
"C104072"|"PC10020641"|1999-02-14|2014-08-31|2013-04-16|"VOL_CHURN"
"C104071"|"PC10020642"|2009-12-30|2013-12-31||""
"C104070"|"PC10020643"|2005-06-11|2014-06-30||""
"C104069"|"PC10020644"|2007-08-23|2014-08-31||""
"C104068"|"PC10020645"|2012-01-20|2016-01-31||""
"C104067"|"PC10020646"|2009-07-31|2016-07-31||""
"C104066"|"PC10020647"|2006-07-19|2016-07-31||""
"C104065"|"PC10020648"|2007-04-03|2014-09-30||""
"C104064"|"PC10020649"|2011-07-21|2015-07-31||""
"C104063"|"PC10020650"|2008-10-29|2015-10-31||""
"C104062"|"PC10020651"|2009-09-02|2013-09-30||""
"C104061"|"PC10020652"|2007-05-30|2014-05-31||""
"C104060"|"PC10020653"|2003-04-08|2014-04-30|2013-05-03|"VOL_CHURN"
"C104059"|"PC10020654"|2003-08-29|2014-08-31||""
"C104058"|"PC10020655"|2010-02-18|2014-02-28||""
"C104057"|"PC10020656"|2011-06-30|2015-06-30||""
"C104056"|"PC10020657"|2010-06-12|2014-06-30||""
"C104055"|"PC10020658"|2004-06-24|2014-06-30||""
"C104054"|"PC10020659"|2001-11-03|2014-11-30||""
"C104053"|"PC10020660"|2000-12-23|2014-10-31|2013-03-18|"VOL_CHURN"
"C104052"|"PC10020661"|2003-03-04|2014-03-31||""
"C104051"|"PC10020662"|2010-03-27|2015-09-30||""
"C104050"|"PC10020663"|2004-06-04|2014-06-30||""
"C104049"|"PC10020664"|2003-10-18|2014-10-31||""
"C104048"|"PC10020665"|2009-01-03|2016-01-31||""
"C104047"|"PC10020666"|2005-09-07|2016-01-31||""
"C104046"|"PC10020667"|2006-09-07|2013-09-30||""
"C104045"|"PC10020668"|2001-08-31|2014-08-31||""
"C104044"|"PC10020669"|2008-11-15|2015-11-30|2013-05-21|"VOL_CHURN"
"C104043"|"PC10020670"|2002-03-23|2014-03-31||""
"C104042"|"PC10020671"|1996-12-30|2013-12-31|2013-04-15|"VOL_CHURN"
"C104041"|"PC10020672"|2003-10-29|2014-10-31||""
"C104040"|"PC10020673"|2001-11-28|2013-11-30|2013-04-09|"VOL_CHURN"
"C104039"|"PC10020674"|2004-07-18|2016-07-31||""
"C104038"|"PC10020675"|2010-06-09|2014-06-30||""
"C104037"|"PC10020676"|2005-06-17|2014-06-30|2013-04-16|"VOL_CHURN"
"C104036"|"PC10020677"|2010-01-02|2014-01-31||""
"C104035"|"PC10020678"|2010-04-15|2014-04-30||""
"C104034"|"PC10020679"|2002-08-25|2013-08-31||""
"C104033"|"PC10020680"|2010-08-01|2014-08-31||""
"C104032"|"PC10020681"|2003-09-26|2014-09-30||""
"C104031"|"PC10020682"|2009-10-02|2013-10-31||""
"C104030"|"PC10020683"|2005-05-13|2014-05-31||""
"C104029"|"PC10020684"|2004-11-10|2013-11-30||""
"C104028"|"PC10020685"|2001-09-01|2014-09-30|2013-05-03|"VOL_CHURN"
"C104027"|"PC10020686"|2007-11-20|2014-11-30||""
"C104026"|"PC10020687"|2011-07-16|2015-07-31|2013-05-25|"VOL_CHURN"
"C104025"|"PC10020688"|2005-05-04|2014-05-31||""
"C104024"|"PC10020689"|2009-03-04|2014-08-31||""
"C104023"|"PC10020690"|2001-01-04|2014-01-31||""
"C104022"|"PC10020691"|2004-01-03|2014-01-31||""
"C104021"|"PC10020692"|2009-03-21|2014-03-31||""
"C104021"|"PC10020693"|2008-09-11|2015-09-30||""
"C104020"|"PC10020694"|2008-07-23|2016-05-31||""
"C104019"|"PC10020695"|2010-05-30|2014-05-31||""
"C104018"|"PC10020696"|2005-08-21|2014-08-31||""
"C104017"|"PC10020697"|2009-03-21|2014-03-31||""
"C104016"|"PC10020698"|2007-05-30|2014-05-31||""
"C104015"|"PC10020699"|2002-10-03|2013-10-31||""
"C104014"|"PC10020700"|2011-08-02|2015-08-31||""
"C104013"|"PC10020701"|2003-07-30|2014-07-31||""
"C104012"|"PC10020702"|2000-02-24|2014-02-28||""
"C104011"|"PC10020703"|2010-11-14|2014-11-30||""
"C104011"|"PC10020704"|2005-07-29|2015-07-31||""
"C104010"|"PC10020705"|2001-12-19|2014-12-31||""
"C104009"|"PC10020706"|2007-09-15|2014-09-30||""
"C104008"|"PC10020707"|2006-02-26|||""
"C104007"|"PC10020708"|2010-03-26|2014-03-31||""
"C104006"|"PC10020709"|1999-03-02|2014-10-31|2013-03-14|"VOL_CHURN"
"C104005"|"PC10020710"|2001-07-14|2014-07-31||""
"C104004"|"PC10020711"|2006-06-23|2016-06-30||""
"C104003"|"PC10020712"|2008-12-28|2015-12-31||""
"C104002"|"PC10020713"|2009-08-08|2013-08-31||""
"C104001"|"PC10020714"|2009-10-08|2015-11-30||""
"C104000"|"PC10020715"|2010-08-11|2014-08-31||""
"C103999"|"PC10020716"|2002-11-14|2013-11-30||""
"C103998"|"PC10020717"|2007-06-29|2014-06-30||""
"C103997"|"PC10020718"|2002-07-24|2014-07-31||""
"C103996"|"PC10020719"|2009-06-12|2016-06-30||""
"C103995"|"PC10020720"|2006-06-25|2016-06-30||""
"C103994"|"PC10020721"|2007-03-30|2014-03-31||""
"C103994"|"PC10020722"|2007-03-30|2014-03-31||""
"C103993"|"PC10020723"|2011-01-12|2015-01-31||""
"C103992"|"PC10020724"|2006-06-18|2016-06-30||""
"C103991"|"PC10020725"|1998-07-16|2014-06-30||""
"C103990"|"PC10020726"|2004-04-18|2014-04-30||""
"C103989"|"PC10020727"|1998-11-07|2014-02-28||""
"C103988"|"PC10020728"|2009-11-12|2013-11-30||""
"C103987"|"PC10020729"|2011-09-22|2015-09-30||""
"C103986"|"PC10020730"|2009-04-09|2016-04-30||""
"C103985"|"PC10020731"|1999-03-16|2014-10-31||""
"C103984"|"PC10020732"|2009-03-04|2014-12-31||""
"C103983"|"PC10020733"|2005-11-02|2014-11-30||""
"C103982"|"PC10020734"|2008-10-23|2015-10-31||""
"C103981"|"PC10020735"|2007-11-15|2014-11-30||""
"C103980"|"PC10020736"|2008-12-11|2015-12-31||""
"C103979"|"PC10020737"|2008-09-06|2015-09-30||""
"C103978"|"PC10020738"|2007-06-26|2014-06-30|2013-05-25|"INVOL_CHURN"
"C103977"|"PC10020739"|2004-07-18|2016-07-31||""
"C103976"|"PC10020740"|2010-08-19|2014-08-31|2013-03-06|"VOL_CHURN"
"C103975"|"PC10020741"|2009-10-14|2013-10-31||""
"C103974"|"PC10020742"|2007-08-31|2014-08-31||""
"C103973"|"PC10020743"|2009-03-04|2014-03-31||""
"C103973"|"PC10020744"|2002-09-07|2013-09-30||""
"C103972"|"PC10020745"|2006-04-20|2016-04-30||""
"C103971"|"PC10020746"|2011-09-28|2013-09-30||""
"C103970"|"PC10020747"|2001-04-18|2015-04-30||""
"C103969"|"PC10020748"|2010-12-08|2014-12-31||""
"C103968"|"PC10020749"|2012-02-21|2016-02-28||""
"C103967"|"PC10020750"|2007-10-04|2014-10-31||""
"C103966"|"PC10020751"|2004-06-23|2016-01-31||""
"C103965"|"PC10020752"|2002-11-14|2013-11-30|2013-04-26|"VOL_CHURN"
"C103964"|"PC10020753"|2001-08-10|2014-08-31||""
"C103963"|"PC10020754"|2002-07-26|2016-04-30||""
"C103962"|"PC10020755"|2008-11-19|2015-11-30||""
"C103961"|"PC10020756"|2009-08-14|2013-08-31||""
"C103961"|"PC10020757"|2007-10-19|2015-03-31||""
"C103960"|"PC10020758"|2007-11-03|2014-11-30||""
"C103959"|"PC10020759"|2000-04-09|2014-08-31||""
"C103958"|"PC10020760"|2002-12-04|2013-12-31||""
"C103957"|"PC10020761"|2005-09-15|2014-09-30||""
"C103956"|"PC10020762"|2003-10-10|2014-10-31||""
"C103955"|"PC10020763"|2004-03-19|2014-03-31||""
"C103955"|"PC10020764"|2004-03-19|2014-08-31||""
"C103954"|"PC10020765"|2009-03-21|2014-03-31||""
"C103953"|"PC10020766"|2011-05-12|2015-05-31||""
"C103952"|"PC10020767"|2003-06-19|2014-06-30||""
"C103951"|"PC10020768"|2007-03-06|2014-03-31||""
"C103950"|"PC10020769"|2003-08-09|2014-08-31||""
"C103950"|"PC10020770"|2003-08-09|2014-08-31|2013-04-03|"VOL_CHURN"
"C103949"|"PC10020771"|2008-08-08|2015-08-31|2013-03-21|""
"C103948"|"PC10020772"|2011-05-19|2015-05-31||""
"C103947"|"PC10020773"|2001-09-08|2014-09-30||""
"C103946"|"PC10020774"|2004-07-29|2016-07-31||""
"C103945"|"PC10020775"|2007-05-15|2015-04-30||""
"C103944"|"PC10020776"|2008-09-20|2015-09-30||""
"C103943"|"PC10020777"|2005-11-03|2014-11-30||""
"C103942"|"PC10020778"|2007-05-10|2015-03-31||""
"C103941"|"PC10020779"|2003-06-27|2016-02-28||""
"C103940"|"PC10020780"|2010-02-13|2014-02-28||""
"C103939"|"PC10020781"|2002-09-04|2013-09-30||""
"C103938"|"PC10020782"|2009-05-17|2014-05-31||""
"C103937"|"PC10020783"|2012-02-04|2016-02-28||""
"C103936"|"PC10020784"|2007-09-18|2014-09-30||""
"C103935"|"PC10020785"|2007-06-29|2014-06-30||""
"C103934"|"PC10020786"|2007-06-22|2014-06-30||""
"C103933"|"PC10020787"|2008-08-02|2015-08-31||""
"C103932"|"PC10020788"|2005-10-06|2014-10-31||""
"C103931"|"PC10020789"|2007-06-29|2014-06-30||""
"C103930"|"PC10020790"|2004-09-17|2013-09-30||""
"C103929"|"PC10020791"|2006-07-07|2016-07-31||""
"C103928"|"PC10020792"|2010-10-06|2014-10-31|2013-01-17|""
"C103927"|"PC10020793"|2001-03-15|2015-03-31|2013-05-10|"VOL_CHURN"
"C103926"|"PC10020794"|2009-04-23|2016-04-30|2013-06-09|"VOL_CHURN"
"C103925"|"PC10020795"|1999-03-16|2014-10-31|2013-03-22|"VOL_CHURN"
"C103924"|"PC10020796"|2003-11-18|2015-08-31||""
"C103923"|"PC10020797"|2005-11-12|2014-11-30||""
"C103922"|"PC10020798"|2010-03-24|2016-06-30||""
"C103921"|"PC10020799"|2011-06-11|2015-06-30||""
"C103920"|"PC10020800"|2005-07-28|2016-04-30||""
"C103919"|"PC10020801"|2004-06-11|2014-06-30||""
"C103918"|"PC10020802"|2009-01-04|2016-01-31||""
"C103917"|"PC10020803"|2008-06-18|2016-07-31||""
"C103916"|"PC10020804"|2010-01-14|2014-01-31||""
"C103915"|"PC10020805"|2009-03-21|2014-03-31||""
"C103914"|"PC10020806"|2008-06-11|2015-06-30||""
"C103913"|"PC10020807"|1998-04-22|2014-04-30|2013-03-17|"VOL_CHURN"
"C103912"|"PC10020808"|1999-12-10|2015-12-31||""
"C103911"|"PC10020809"|2009-11-08|2013-11-30||""
"C103910"|"PC10020810"|2003-07-24|2014-07-31||""
"C103909"|"PC10020811"|1998-09-19|2016-05-31||""
"C103908"|"PC10020812"|2009-05-17|2016-05-31||""
"C103907"|"PC10020813"|2005-08-27|2014-08-31||""
"C103906"|"PC10020814"|2012-02-01|2016-02-28||""
"C103905"|"PC10020815"|2007-06-27|2016-03-31||""
"C103905"|"PC10020816"|2002-07-04|2016-03-31||""
"C103904"|"PC10020817"|2005-07-30|2016-04-30||""
"C103903"|"PC10020818"|2011-09-02|2015-09-30||""
"C103902"|"PC10020819"|2008-11-30|2015-11-30||""
"C103901"|"PC10020820"|2007-09-28|2014-09-30||""
"C103900"|"PC10020821"|2007-01-14|2014-01-31||""
"C103899"|"PC10020822"|2008-05-24|2015-05-31||""
"C103898"|"PC10020823"|2010-03-17|2014-03-31|2013-03-16|"VOL_CHURN"
"C103897"|"PC10020824"|2006-05-03|2016-05-31||""
"C103896"|"PC10020825"|2010-02-20|2014-02-28||""
"C103895"|"PC10020826"|2002-06-19|2014-06-30||""
"C103894"|"PC10020827"|2006-06-30|2014-07-31||""
"C103893"|"PC10020828"|2009-05-27|2016-05-31|2013-04-19|"VOL_CHURN"
"C103892"|"PC10020829"|2008-05-09|2015-05-31||""
"C103891"|"PC10020830"|2007-09-15|2014-09-30||""
"C103890"|"PC10020831"|2001-10-26|2014-05-31||""
"C103889"|"PC10020832"|2003-05-07|2014-05-31||""
"C103888"|"PC10020833"|2009-03-01|2016-03-31||""
"C103887"|"PC10020834"|2001-11-02|2015-04-30||""
"C103886"|"PC10020835"|2010-05-21|2014-05-31||""
"C103885"|"PC10020836"|2006-06-24|2016-06-30||""
"C103884"|"PC10020837"|2007-08-04|2014-08-31||""
"C103883"|"PC10020838"|2007-11-13|2016-02-28||""
"C103882"|"PC10020839"|2012-03-21|2016-03-31||""
"C103881"|"PC10020840"|2004-06-25|2014-06-30||""
"C103880"|"PC10020841"|2004-12-08|2013-12-31|2013-03-04|"VOL_CHURN"
"C103879"|"PC10020842"|2009-07-01|2016-07-31||""
"C103878"|"PC10020843"|1999-01-03|2015-12-31||""
"C103877"|"PC10020844"|2004-05-28|2014-05-31||""
"C103876"|"PC10020845"|2001-04-18|2014-04-30||""
"C103875"|"PC10020846"|2009-03-21|2014-03-31||""
"C103875"|"PC10020847"|2002-11-13|2016-01-31||""
"C103874"|"PC10020848"|2011-02-02|||""
"C103874"|"PC10020849"|2010-07-16|2014-07-31|2013-05-06|"VOL_CHURN"
"C103873"|"PC10020850"|2004-07-10|2016-03-31||""
"C103872"|"PC10020851"|2002-09-12|2013-09-30||""
"C103871"|"PC10020852"|1997-08-02|2014-05-31||""
"C103870"|"PC10020853"|2007-06-29|2014-06-30||""
"C103869"|"PC10020854"|2010-01-30|2014-10-31||""
"C103868"|"PC10020855"|2006-11-29|2013-11-30||""
"C103867"|"PC10020856"|2005-01-30|2014-01-31||""
"C103866"|"PC10020857"|2002-03-21|2014-03-31||""
"C103866"|"PC10020858"|2000-06-29|2015-06-30||""
"C103865"|"PC10020859"|2008-10-08|2015-10-31||""
"C103864"|"PC10020860"|2006-09-08|2013-09-30||""
"C103863"|"PC10020861"|2006-06-28|2016-06-30||""
"C103862"|"PC10020862"|2004-07-10|2014-04-30||""
"C103861"|"PC10020863"|2005-10-16|2014-10-31||""
"C103860"|"PC10020864"|1999-11-12|2014-11-30||""
"C103859"|"PC10020865"|2007-06-28|2014-06-30||""
"C103859"|"PC10020866"|2005-04-10|2014-04-30||""
"C103858"|"PC10020867"|2000-09-13|2013-09-30||""
"C103857"|"PC10020868"|2010-05-09|2014-05-31||""
"C103856"|"PC10020869"|2006-07-23|2016-07-31||""
"C103855"|"PC10020870"|2009-04-05|2016-04-30||""
"C103854"|"PC10020871"|2009-03-21|2014-03-31||""
"C103854"|"PC10020872"|2008-11-12|2015-11-30||""
"C103853"|"PC10020873"|2004-06-20|2015-05-31||""
"C103852"|"PC10020874"|1999-01-02|2014-01-31||""
"C103851"|"PC10020875"|2003-11-06|2014-11-30||""
"C103850"|"PC10020876"|2008-10-09|2016-04-30|2013-05-21|"VOL_CHURN"
"C103849"|"PC10020877"|2009-10-30|2013-10-31||""
"C103848"|"PC10020878"|2009-03-21|2014-03-31||""
"C103848"|"PC10020879"|2000-04-21|2014-04-30||""
"C103847"|"PC10020880"|2003-09-10|2014-09-30||""
